driver_id,key,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
160111,2015-02-01 20:45:10.0000009,2015-02-01 20:45:10 UTC,-73.98201751708984,40.77017211914063,-73.98204803466798,40.74596786499024
146746,2010-10-08 02:21:25.0000001,2010-10-08 02:21:25 UTC,-74.003956,40.742776,-74.00101,40.731673
443967,2011-03-24 09:23:46.0000003,2011-03-24 09:23:46 UTC,-73.980488,40.730573,-73.965466,40.77441
736862,2012-09-01 03:00:54.0000001,2012-09-01 03:00:54 UTC,-74.002365,40.734515,-73.981747,40.722171
115904,2013-05-27 16:54:00.00000061,2013-05-27 16:54:00 UTC,-73.98956,40.735357,-73.99229,40.725402
476120,2013-06-22 01:42:36.0000001,2013-06-22 01:42:36 UTC,-73.978043,40.725201,-73.998736,40.74001
86848,2012-11-04 09:56:00.00000066,2012-11-04 09:56:00 UTC,-73.994037,40.751477,-73.96005699999998,40.770317
898,2013-06-30 20:24:00.000000133,2013-06-30 20:24:00 UTC,-73.99597,40.75391,-73.988948,40.748262
297723,2014-05-16 12:04:45.0000002,2014-05-16 12:04:45 UTC,-73.99850500000002,40.760631,-73.993197,40.74401
456353,2015-03-22 15:34:55.0000005,2015-03-22 15:34:55 UTC,-73.91517639160156,40.74357604980469,-73.87313079833984,40.74245834350585
179423,2009-05-30 18:38:00.000000147,2009-05-30 18:38:00 UTC,-74.00156199999998,40.74105,-73.99794,40.7614
863851,2010-09-23 19:06:56.0000002,2010-09-23 19:06:56 UTC,-73.960033,40.710831,-73.98056600000002,40.693537
691549,2010-11-18 23:12:00.0000009,2010-11-18 23:12:00 UTC,-73.986503,40.722062,-73.95826,40.761267
127779,2009-08-13 16:43:00.000000139,2009-08-13 16:43:00 UTC,-73.985715,40.777982,-73.98214,40.773653
466376,2012-02-28 07:37:00.000000108,2012-02-28 07:37:00 UTC,-73.985262,40.76842,-73.978707,40.757607
750723,2010-03-11 11:35:19.0000004,2010-03-11 11:35:19 UTC,-73.96285300000002,40.772073,-73.965698,40.765687
408003,2010-03-19 11:51:31.0000001,2010-03-19 11:51:31 UTC,-73.970558,40.796532,-73.947634,40.825085
682560,2011-01-14 22:40:00.000000199,2011-01-14 22:40:00 UTC,-73.988327,40.72286,-73.99798,40.756425
18741,2009-04-01 21:13:19.0000002,2009-04-01 21:13:19 UTC,-73.984383,40.760555,-73.987783,40.740028
910118,2010-03-23 15:53:00.000000125,2010-03-23 15:53:00 UTC,-73.972148,40.75616,-73.95096,40.77752
255947,2014-04-01 14:45:00.000000120,2014-04-01 14:45:00 UTC,-73.967825,40.76291,-73.98294,40.754475
598646,2009-11-27 19:38:00.000000179,2009-11-27 19:38:00 UTC,-73.97454300000003,40.78306,-73.961805,40.779732
82766,2010-04-26 09:04:00.00000034,2010-04-26 09:04:00 UTC,-74.016308,40.714702,-73.970415,40.757798
630778,2015-01-28 08:34:41.0000005,2015-01-28 08:34:41 UTC,-74.01470947265625,40.71686935424805,-74.00886535644531,40.73255157470703
106867,2014-02-04 06:08:00.00000052,2014-02-04 06:08:00 UTC,-73.96139699999998,40.756342,-73.96589200000003,40.764507
414424,2013-03-22 15:41:43.0000004,2013-03-22 15:41:43 UTC,-73.974144,40.763623,-73.976823,40.759072
814244,2012-04-08 18:32:00.000000123,2012-04-08 18:32:00 UTC,-73.958637,40.81557700000001,-73.98276,40.763325
358892,2014-06-07 16:14:39.0000001,2014-06-07 16:14:39 UTC,-73.966842,40.757657,-73.988417,40.748507
121815,2012-06-03 09:21:00.00000053,2012-06-03 09:21:00 UTC,-73.991252,40.685522,-73.992827,40.753022
798798,2014-09-23 21:31:50.0000003,2014-09-23 21:31:50 UTC,-73.950758,40.786375,-73.978296,40.753787
784458,2009-03-14 13:22:00.000000166,2009-03-14 13:22:00 UTC,-73.991467,40.750127,-73.983565,40.760615
633405,2009-07-26 14:39:45.0000003,2009-07-26 14:39:45 UTC,-74.014338,40.704141,-73.976362,40.765383
503816,2009-08-18 23:43:26.0000002,2009-08-18 23:43:26 UTC,-73.983174,40.755007,-73.975925,40.795242
157428,2012-10-28 03:16:00.000000113,2012-10-28 03:16:00 UTC,-73.992372,40.747812,-73.95756,40.804075
585977,2014-01-05 09:55:58.0000003,2014-01-05 09:55:58 UTC,-73.94874300000002,40.77794,-73.946241,40.791343
114959,2015-04-29 07:26:38.0000002,2015-04-29 07:26:38 UTC,-73.95362091064453,40.779239654541016,-73.97357177734375,40.76276016235352
226259,2009-10-21 03:07:04.0000001,2009-10-21 03:07:04 UTC,-73.990251,40.746636,-73.97474799999998,40.687214
946226,2014-05-18 00:27:12.0000007,2014-05-18 00:27:12 UTC,-73.989237,40.718776,-74.007173,40.704983
376350,2010-01-31 15:41:49.0000004,2010-01-31 15:41:49 UTC,-73.975495,40.752362,-73.978863,40.740632
325557,2012-01-02 18:21:00.000000137,2012-01-02 18:21:00 UTC,-73.952562,40.778067,-73.961902,40.776685
870118,2013-01-03 01:37:00.0000005,2013-01-03 01:37:00 UTC,0.0,0.0,0.0,0.0
377358,2014-06-14 00:03:00.00000015,2014-06-14 00:03:00 UTC,-73.98209,40.77716,-73.97206,40.79238
962748,2013-08-24 07:17:00.00000045,2013-08-24 07:17:00 UTC,-73.98735699999997,40.7199,-74.005227,40.740977
543668,2014-11-05 10:22:00.00000011,2014-11-05 10:22:00 UTC,-74.01139,40.7021,-73.96977,40.75716
921953,2010-07-16 17:47:33.0000002,2010-07-16 17:47:33 UTC,-73.97066600000002,40.75905,-73.983175,40.747745
53721,2009-09-10 21:22:00.0000003,2009-09-10 21:22:00 UTC,-74.007456,40.705201,-73.907872,40.683647
600395,2010-03-25 06:23:53.0000001,2010-03-25 06:23:53 UTC,-73.98414100000002,40.745613,-73.992204,40.749613
336444,2013-12-09 20:27:00.00000085,2013-12-09 20:27:00 UTC,-73.951313,40.770252,-73.97397,40.78723
554133,2009-04-11 12:08:00.00000090,2009-04-11 12:08:00 UTC,-74.007727,40.747373,-74.004695,40.741928
536249,2010-11-22 13:58:00.000000113,2010-11-22 13:58:00 UTC,-73.948075,40.770392,-73.985675,40.738337
925798,2013-10-22 17:38:55.0000001,2013-10-22 17:38:55 UTC,-73.998612,40.719931,-73.954988,40.777292
696772,2015-03-30 20:41:46.0000006,2015-03-30 20:41:46 UTC,-73.94924926757811,40.78148651123047,-73.953369140625,40.76738357543945
79481,2009-04-21 14:31:41.0000002,2009-04-21 14:31:41 UTC,-73.97670500000002,40.739388,-73.962564,40.804737
246183,2011-09-15 21:54:00.00000064,2011-09-15 21:54:00 UTC,-74.00612199999998,40.706337,-73.99755,40.688115
869623,2011-09-24 19:10:28.0000004,2011-09-24 19:10:28 UTC,-73.981158,40.72089,-73.98736,40.775195
164304,2011-12-20 23:12:00.000000119,2011-12-20 23:12:00 UTC,-74.00591999999997,40.740147,-73.985398,40.7385
897802,2012-02-15 09:35:00.000000244,2012-02-15 09:35:00 UTC,-73.973515,40.763722,-73.988568,40.742117
230625,2012-04-06 15:53:00.00000039,2012-04-06 15:53:00 UTC,-74.00516999999998,40.751497,-73.998452,40.746007
452724,2012-05-16 17:55:49.0000004,2012-05-16 17:55:49 UTC,-73.99497,40.749975,-73.962838,40.762495
637335,2012-09-27 22:32:50.0000003,2012-09-27 22:32:50 UTC,-73.985463,40.758085,-73.962358,40.76807700000001
35653,2014-10-26 15:14:44.0000002,2014-10-26 15:14:44 UTC,-74.01385400000002,40.705503,-73.975098,40.761869
945074,2015-03-01 22:39:54.0000001,2015-03-01 22:39:54 UTC,0.0,0.0,0.0,0.0
132091,2009-10-09 07:38:00.00000075,2009-10-09 07:38:00 UTC,-73.98188,40.753063,-73.988112,40.738903
686417,2011-05-29 19:17:13.0000003,2011-05-29 19:17:13 UTC,-73.980287,40.746547,-73.95909300000002,40.762639
438687,2011-02-04 11:32:00.00000099,2011-02-04 11:32:00 UTC,-74.002813,40.749508,-73.992627,40.741683
986111,2011-05-18 21:00:46.0000001,2011-05-18 21:00:46 UTC,-74.006831,40.735756,-73.981799,40.724563
99144,2011-07-19 22:46:09.0000002,2011-07-19 22:46:09 UTC,-73.97868100000002,40.787622,-74.005751,40.741045
920359,2012-11-20 03:25:38.0000003,2012-11-20 03:25:38 UTC,-73.91071099999998,40.744617,-73.892033,40.743971
939037,2013-10-23 00:15:50.0000002,2013-10-23 00:15:50 UTC,-73.9881,40.749398,-73.951844,40.80917700000001
312266,2009-09-19 19:31:04.0000001,2009-09-19 19:31:04 UTC,-73.98525500000002,40.745817,-74.009159,40.747632
431559,2012-12-07 09:22:00.000000230,2012-12-07 09:22:00 UTC,-73.952975,40.767668,-73.982385,40.761722
231320,2013-10-10 18:01:49.0000001,2013-10-10 18:01:49 UTC,-73.991312,40.744832,-73.989886,40.749799
59794,2014-10-04 06:01:57.0000002,2014-10-04 06:01:57 UTC,-73.9507,40.779198,-73.98119100000002,40.747847
823805,2009-11-01 20:31:00.00000063,2009-11-01 20:31:00 UTC,-73.98765999999998,40.728718,-73.99192,40.716522
605640,2010-08-19 08:32:59.0000002,2010-08-19 08:32:59 UTC,-73.990114,40.767296,-73.982826,40.768782
449091,2013-03-08 14:26:00.00000028,2013-03-08 14:26:00 UTC,-73.985017,40.76771,-73.96888,40.766397
532179,2014-02-13 11:33:52.0000001,2014-02-13 11:33:52 UTC,-73.973541,40.764781,-73.95810300000002,40.76833900000001
121462,2009-07-01 12:20:07.0000001,2009-07-01 12:20:07 UTC,-73.959876,40.779315,-73.956179,40.779784
351662,2011-12-08 20:43:00.000000201,2011-12-08 20:43:00 UTC,-73.98099,40.689078,-73.992065,40.726092
33692,2015-01-17 10:52:53.0000004,2015-01-17 10:52:53 UTC,-73.9906997680664,40.74391555786133,-73.96710968017578,40.753562927246094
828651,2009-02-23 15:43:15.0000004,2009-02-23 15:43:15 UTC,-74.007147,40.728351,-74.008426,40.71285200000001
701760,2009-10-06 09:40:33.0000008,2009-10-06 09:40:33 UTC,-73.999377,40.733714,-73.99371500000002,40.741553
188384,2010-03-19 07:30:09.0000003,2010-03-19 07:30:09 UTC,-73.981643,40.76315,-74.007772,40.703258
551502,2010-04-02 14:06:43.0000005,2010-04-02 14:06:43 UTC,-73.98362,40.761199,-73.870661,40.773979
908378,2011-08-12 16:11:05.0000004,2011-08-12 16:11:05 UTC,-73.957,40.7622,-73.9914,40.7512
251070,2013-01-26 00:52:40.0000004,2013-01-26 00:52:40 UTC,-74.005101,40.735968,-73.968117,40.788029
413569,2013-08-09 10:18:00.000000134,2013-08-09 10:18:00 UTC,-73.951922,40.781722,-73.95975200000002,40.780407
736593,2015-01-11 01:44:51.0000003,2015-01-11 01:44:51 UTC,-73.9931640625,40.71993637084961,-73.9402618408203,40.7076530456543
944947,2009-11-12 13:04:17.0000002,2009-11-12 13:04:17 UTC,-73.977685,40.758045,-74.005658,40.741142
991763,2012-03-22 13:50:00.00000081,2012-03-22 13:50:00 UTC,-73.99549499999998,40.75893,-73.990922,40.77018
281294,2010-08-27 16:22:00.00000012,2010-08-27 16:22:00 UTC,-73.994837,40.72504,-73.99789200000002,40.741263
228317,2009-12-20 13:37:00.00000014,2009-12-20 13:37:00 UTC,-73.972465,40.765223,-74.177897,40.69546
271344,2013-06-25 09:57:09.0000002,2013-06-25 09:57:09 UTC,-74.005864,40.735922,-73.96048,40.76645
190110,2014-08-03 20:03:22.0000002,2014-08-03 20:03:22 UTC,-73.995583,40.74324,-73.978431,40.71969
995331,2010-08-07 00:30:55.0000002,2010-08-07 00:30:55 UTC,-73.952337,40.777074,-74.00009399999998,40.730588
286682,2010-12-09 21:56:57.0000004,2010-12-09 21:56:57 UTC,-74.0097,40.720898,-74.015662,40.715436
998823,2011-11-11 17:00:13.0000003,2011-11-11 17:00:13 UTC,-73.9794,40.7816,-73.96300000000002,40.7674
353510,2012-02-17 20:33:01.0000004,2012-02-17 20:33:01 UTC,-73.973303,40.752666,-73.992099,40.769353
524371,2012-11-21 09:27:00.000000206,2012-11-21 09:27:00 UTC,-73.99712199999998,40.722337,-74.00314,40.715502
42715,2013-04-20 18:54:00.000000376,2013-04-20 18:54:00 UTC,-73.955505,40.77949,-73.985715,40.751602
934558,2014-04-09 07:47:06.0000003,2014-04-09 07:47:06 UTC,-73.95756899999998,40.774161,-73.968288,40.762057
570522,2010-11-15 11:24:00.00000088,2010-11-15 11:24:00 UTC,0.0,0.0,0.0,0.0
249138,2011-02-07 16:50:00.0000009,2011-02-07 16:50:00 UTC,-73.990990928418,40.750306678636996,-73.94695366612,40.775061373957
905570,2011-03-26 15:43:00.000000123,2011-03-26 15:43:00 UTC,-73.95796700000002,40.78464500000001,-73.97272,40.765095
75921,2012-06-14 13:30:50.0000001,2012-06-14 13:30:50 UTC,-73.952573,40.784152,-73.95374699999998,40.790725
636584,2012-12-05 11:50:00.000000147,2012-12-05 11:50:00 UTC,-73.956412,40.781257,-73.977007,40.775022
528952,2012-02-15 18:28:00.000000249,2012-02-15 18:28:00 UTC,-73.991578,40.734877,-73.99255,40.72596
245772,2014-02-17 02:52:27.0000002,2014-02-17 02:52:27 UTC,-73.99471700000002,40.680607,-73.948225,40.669508
871803,2013-01-22 13:03:00.000000185,2013-01-22 13:03:00 UTC,-73.951603,40.778362,-73.952845,40.7833
48903,2013-04-03 07:01:00.00000051,2013-04-03 07:01:00 UTC,-74.00324,40.74809000000001,-73.788987,40.647292
963241,2011-01-13 15:43:47.0000005,2011-01-13 15:43:47 UTC,-74.004715,40.730395,-73.997465,40.746687
928294,2012-05-17 19:35:00.000000178,2012-05-17 19:35:00 UTC,-74.002985,40.723515,-73.998822,40.744547
749657,2012-07-29 01:10:00.000000143,2012-07-29 01:10:00 UTC,-73.984655,40.736617,-73.995677,40.74412
51157,2012-10-18 21:43:16.0000005,2012-10-18 21:43:16 UTC,-73.970524,40.758905,-73.971758,40.757207
986677,2014-10-28 11:58:35.0000001,2014-10-28 11:58:35 UTC,-73.98045,40.73431400000001,-73.788985,40.641611
16109,2009-01-17 00:07:07.0000005,2009-01-17 00:07:07 UTC,-73.993606,40.715442,-73.959817,40.661886
500601,2013-07-12 15:43:11.0000005,2013-07-12 15:43:11 UTC,-73.97874499999998,40.762164,-73.983461,40.760968
932111,2014-10-31 13:35:13.0000003,2014-10-31 13:35:13 UTC,-73.974802,40.778005,-73.953817,40.766758
794245,2010-06-17 22:56:39.0000004,2010-06-17 22:56:39 UTC,-73.988954,40.74028,-73.958561,40.773178
460586,2010-08-17 22:07:00.00000056,2010-08-17 22:07:00 UTC,-73.957592,40.780225,-73.968773,40.762147
641149,2010-08-23 21:07:00.00000057,2010-08-23 21:07:00 UTC,-73.984302,40.77992800000001,-73.971458,40.797447
570647,2010-10-04 21:16:00.00000040,2010-10-04 21:16:00 UTC,-73.97583,40.791518,-73.978223,40.725062
647897,2010-04-12 23:33:34.0000002,2010-04-12 23:33:34 UTC,-74.01339200000002,40.705675,-73.983942,40.721648
63348,2011-09-28 15:09:35.0000003,2011-09-28 15:09:35 UTC,-74.015065,40.709389,-73.98700600000002,40.759485
723571,2012-11-23 12:11:30.0000003,2012-11-23 12:11:30 UTC,-73.975116,40.757332,-73.968363,40.762305
676075,2014-08-23 11:47:00.00000086,2014-08-23 11:47:00 UTC,-73.982102,40.736262,-73.98405,40.729195
320800,2014-05-19 16:21:00.00000051,2014-05-19 16:21:00 UTC,-73.98803000000002,40.77457,-73.99086700000002,40.750647
480195,2009-10-03 18:06:44.0000001,2009-10-03 18:06:44 UTC,-73.97969,40.776322,-73.981018,40.737019
163260,2015-06-08 15:16:44.0000003,2015-06-08 15:16:44 UTC,-74.00582122802734,40.7063102722168,-74.00137329101562,40.7148666381836
107417,2013-06-16 21:21:00.000000155,2013-06-16 21:21:00 UTC,-73.976312,40.748367,-73.969677,40.753497
503128,2009-06-17 22:42:48.0000001,2009-06-17 22:42:48 UTC,-73.983671,40.751204,-73.98405,40.774505
619454,2009-09-11 13:42:00.000000158,2009-09-11 13:42:00 UTC,-74.000228,40.741433,-73.8711,40.774155
896885,2011-03-15 20:21:36.0000005,2011-03-15 20:21:36 UTC,-74.002087,40.739596,-73.97707700000002,40.78356
183745,2011-12-22 07:24:00.00000063,2011-12-22 07:24:00 UTC,-73.937177,40.804687,-73.956525,40.781017
878519,2009-05-04 11:49:50.0000001,2009-05-04 11:49:50 UTC,-73.998338,40.750876,-74.005756,40.745171
899754,2010-05-13 19:10:00.000000251,2010-05-13 19:10:00 UTC,-74.008183,40.711545,-73.971,40.693537
205862,2012-10-02 12:51:00.000000193,2012-10-02 12:51:00 UTC,-73.99164499999998,40.742455,-73.998365,40.724285
159349,2013-03-01 20:47:29.0000001,2013-03-01 20:47:29 UTC,-73.991373,40.750006,-73.99090100000002,40.738089
164268,2015-04-20 16:53:31.0000002,2015-04-20 16:53:31 UTC,-73.96617126464845,40.79465866088867,-73.98753356933594,40.76533889770508
860379,2011-08-30 23:26:00.000000106,2011-08-30 23:26:00 UTC,-73.954323,40.787335,-73.949815,40.780527
790033,2012-10-16 19:48:00.00000038,2012-10-16 19:48:00 UTC,-73.864802,40.771122,-73.848398,40.724138
296859,2014-09-15 21:27:00.000000108,2014-09-15 21:27:00 UTC,-73.98195,40.77888,-73.99361,40.75759
446224,2009-04-21 10:42:00.00000054,2009-04-21 10:42:00 UTC,-73.984162,40.77961,-73.94660999999998,40.780655
834189,2009-10-06 14:30:00.00000060,2009-10-06 14:30:00 UTC,-73.98024000000002,40.761735,-73.864853,40.77036500000001
543435,2014-03-24 01:51:32.0000001,2014-03-24 01:51:32 UTC,-73.950986,40.825754,-73.966537,40.764302
277721,2010-08-28 02:44:00.000000144,2010-08-28 02:44:00 UTC,-73.99467800000002,40.730268,-73.88449,40.732498
759728,2015-01-21 21:14:43.0000007,2015-01-21 21:14:43 UTC,-73.94966888427734,40.78084945678711,-73.97050476074219,40.78372573852539
614109,2009-05-11 14:28:06.0000004,2009-05-11 14:28:06 UTC,-73.981563,40.732925,-73.999116,40.720207
111860,2009-07-02 06:16:49.0000003,2009-07-02 06:16:49 UTC,-73.98212,40.74039000000001,-73.967213,40.75709000000001
567511,2009-12-04 21:20:00.00000037,2009-12-04 21:20:00 UTC,-73.953902,40.787,-73.970247,40.763958
351676,2010-06-25 20:59:26.0000001,2010-06-25 20:59:26 UTC,-73.965132,40.806434,-73.98289100000002,40.771569
523448,2011-08-03 18:10:40.0000001,2011-08-03 18:10:40 UTC,-73.964298,40.799865,-73.977825,40.788915
954270,2014-11-27 14:27:16.0000003,2014-11-27 14:27:16 UTC,-73.985577,40.761028,-73.976321,40.753387
306902,2012-05-08 12:29:16.0000003,2012-05-08 12:29:16 UTC,-73.969462,40.753538,-73.985474,40.731824
218572,2012-06-20 09:04:51.0000002,2012-06-20 09:04:51 UTC,-73.988025,40.745985,-74.0044,40.742402
178621,2009-09-21 18:37:35.0000003,2009-09-21 18:37:35 UTC,-73.988883,40.73619,-73.995018,40.731849
894967,2009-12-11 13:39:34.0000003,2009-12-11 13:39:34 UTC,-73.970603,40.762228,-73.98559300000002,40.740971
835712,2010-05-05 16:58:00.000000189,2010-05-05 16:58:00 UTC,-73.96507700000002,40.77522,-73.961733,40.763882
525571,2012-03-31 10:49:00.00000079,2012-03-31 10:49:00 UTC,-74.007097,40.743675,-74.000498,40.748717
192763,2013-06-08 18:53:54.0000003,2013-06-08 18:53:54 UTC,-74.002112,40.716681,-74.00291899999998,40.74409
999068,2015-01-08 18:16:27.0000007,2015-01-08 18:16:27 UTC,-73.99146270751955,40.74622344970703,-73.98956298828125,40.72319412231445
344929,2009-04-09 09:14:00.00000083,2009-04-09 09:14:00 UTC,-73.981208,40.775315,-73.987298,40.75545
429856,2012-08-16 18:26:00.000000130,2012-08-16 18:26:00 UTC,-73.982283,40.769797,-73.989343,40.77077
588747,2009-09-08 01:04:00.00000024,2009-09-08 01:04:00 UTC,-73.95519,40.768682,-73.98021999999997,40.78231
815906,2010-02-26 23:18:21.0000002,2010-02-26 23:18:21 UTC,-73.987932,40.744008,-73.97782600000002,40.784663
950090,2013-05-20 18:22:12.0000006,2013-05-20 18:22:12 UTC,-73.996554,40.747816,-74.002165,40.72156
689179,2009-12-03 11:04:00.00000068,2009-12-03 11:04:00 UTC,-73.968538,40.770725,-73.984215,40.76027
134121,2012-01-20 09:37:23.0000006,2012-01-20 09:37:23 UTC,-73.928297,40.763449,-73.94481800000001,40.784494
790098,2012-11-13 23:49:00.0000008,2012-11-13 23:49:00 UTC,0.0,0.0,0.0,0.0
952989,2009-04-21 23:48:39.0000002,2009-04-21 23:48:39 UTC,-73.86281,40.769062,-73.913504,40.885884
823149,2009-06-05 22:53:00.000000112,2009-06-05 22:53:00 UTC,-73.991688,40.726778,-73.943338,40.768973
601765,2009-09-18 08:03:58.0000001,2009-09-18 08:03:58 UTC,-73.983364,40.771086,-73.87342,40.774292
835182,2010-10-15 14:20:41.0000003,2010-10-15 14:20:41 UTC,-74.004364,40.73075,-73.951063,40.774664
682999,2011-04-16 11:28:00.00000018,2011-04-16 11:28:00 UTC,-73.995993,40.744222,-73.98864,40.748717
290309,2015-05-14 17:00:02.0000005,2015-05-14 17:00:02 UTC,-73.98530578613281,40.71854019165039,-73.9783706665039,40.7288703918457
891468,2010-02-18 18:48:00.00000076,2010-02-18 18:48:00 UTC,-73.961507,40.774342,-73.95817,40.779113
319915,2010-03-11 09:24:00.00000099,2010-03-11 09:24:00 UTC,-73.9916,40.739295,-73.978222,40.76449
412299,2011-11-25 20:32:42.0000001,2011-11-25 20:32:42 UTC,-73.954321,40.730319,-73.981399,40.736427
453836,2014-01-10 21:20:00.000000208,2014-01-10 21:20:00 UTC,-73.9879,40.759827,-73.952813,40.800012
225770,2015-06-04 23:29:32.0000002,2015-06-04 23:29:32 UTC,-73.8707275390625,40.773738861083984,-73.9823989868164,40.73136901855469
866602,2012-04-16 21:31:14.0000003,2012-04-16 21:31:14 UTC,-73.982709,40.759922,-74.002705,40.760646
23426,2012-07-24 15:00:08.0000001,2012-07-24 15:00:08 UTC,-73.991507,40.74991,-73.991671,40.664046
484432,2012-12-24 03:35:08.0000001,2012-12-24 03:35:08 UTC,0.0,0.0,0.0,0.0
146217,2015-04-24 20:08:32.0000007,2015-04-24 20:08:32 UTC,-73.98808288574219,40.7436408996582,-74.0149917602539,40.709148406982415
564843,2009-10-15 14:22:24.0000003,2009-10-15 14:22:24 UTC,-73.973551,40.754311,-74.00049,40.746225
158006,2010-12-11 15:21:08.0000004,2010-12-11 15:21:08 UTC,-73.97929,40.686871,-73.976893,40.75196500000001
577459,2011-04-04 14:51:46.0000006,2011-04-04 14:51:46 UTC,-73.961919,40.779166,-73.98265,40.75676
466621,2013-11-05 03:34:00.0000004,2013-11-05 03:34:00 UTC,-73.978887,40.785482,-73.896363,40.884017
312494,2014-05-19 14:59:00.000000174,2014-05-19 14:59:00 UTC,-73.982675,40.745295,-73.979157,40.787115
640100,2014-12-06 21:24:15.0000003,2014-12-06 21:24:15 UTC,-73.986166,40.722371,-73.98705,40.732529
370429,2010-01-19 00:24:58.0000002,2010-01-19 00:24:58 UTC,-73.992265,40.725781,-73.983739,40.721418
130857,2013-04-19 16:07:00.000000182,2013-04-19 16:07:00 UTC,-73.982722,40.73944,-73.97861999999998,40.764202
200012,2014-12-01 17:32:34.0000008,2014-12-01 17:32:34 UTC,-73.952986,40.791766,-73.967326,40.768657
349128,2009-02-05 20:11:00.000000132,2009-02-05 20:11:00 UTC,-73.962358,40.770272,-73.97059,40.757913
977813,2012-03-23 08:57:15.0000002,2012-03-23 08:57:15 UTC,-73.983845,40.761558,-73.985084,40.747608
216900,2012-03-01 07:59:00.000000186,2012-03-01 07:59:00 UTC,-73.946503,40.774047,-73.975347,40.756442
864090,2012-05-15 20:02:47.00000011,2012-05-15 20:02:47 UTC,-73.958264,40.763833,-73.968184,40.762419
615707,2013-02-10 14:19:00.00000049,2013-02-10 14:19:00 UTC,-73.960417,40.766117,-73.96853,40.787502
575839,2014-01-16 22:04:02.0000005,2014-01-16 22:04:02 UTC,-74.001949,40.756141,-73.982839,40.782481
277792,2014-09-20 14:45:37.0000001,2014-09-20 14:45:37 UTC,-74.006827,40.704008,-73.95694499999998,40.76325300000001
451931,2015-03-03 19:11:29.0000003,2015-03-03 19:11:29 UTC,-73.9945297241211,40.74874877929688,-73.97041320800781,40.7993392944336
220575,2010-06-03 08:12:39.0000001,2010-06-03 08:12:39 UTC,-73.957981,40.776597,-73.985373,40.75532000000001
234513,2015-01-19 20:18:56.0000002,2015-01-19 20:18:56 UTC,-74.00763702392578,40.74079132080078,-73.9833984375,40.72621154785156
732656,2015-01-21 23:49:01.0000003,2015-01-21 23:49:01 UTC,-74.00370025634766,40.72945785522461,-73.95513153076173,40.78586196899415
306922,2015-05-26 00:40:47.0000004,2015-05-26 00:40:47 UTC,-73.95230102539062,40.81107711791992,-73.99000549316406,40.74713516235352
421934,2012-05-15 12:00:00.000000138,2012-05-15 12:00:00 UTC,-73.972505,40.755502,-74.00359499999998,40.74909
33050,2013-06-10 22:58:00.000000124,2013-06-10 22:58:00 UTC,-73.96011,40.710487,-73.98720300000002,40.720452
934339,2010-05-31 02:52:36.0000001,2010-05-31 02:52:36 UTC,-74.00414599999998,40.742241,-73.947616,40.782773
393914,2010-08-24 14:46:00.00000030,2010-08-24 14:46:00 UTC,-73.992743,40.737308,-73.992358,40.749237
146438,2014-02-06 20:23:47.0000001,2014-02-06 20:23:47 UTC,-73.863579,40.770153,-73.974299,40.676367
258335,2014-05-20 23:16:31.0000003,2014-05-20 23:16:31 UTC,-73.950292,40.721972,-73.914727,40.775633
749563,2009-12-25 16:54:00.00000026,2009-12-25 16:54:00 UTC,-73.982923,40.781967,-73.99289,40.76192800000001
916457,2010-10-17 22:28:00.000000119,2010-10-17 22:28:00 UTC,-73.99155,40.723807,-73.975522,40.728637
89772,2013-03-29 18:45:53.0000005,2013-03-29 18:45:53 UTC,-73.874439,40.773819,-73.874439,40.773819
992803,2015-06-22 10:19:04.0000002,2015-06-22 10:19:04 UTC,-73.98199462890625,40.77082824707031,-73.97086334228516,40.76116180419922
79702,2011-08-16 09:20:00.000000210,2011-08-16 09:20:00 UTC,-74.039047,40.731063,-74.036513,40.73134500000001
942006,2012-07-01 15:53:38.0000003,2012-07-01 15:53:38 UTC,-73.978444,40.777807,-73.981877,40.773235
417800,2014-06-15 00:52:00.00000094,2014-06-15 00:52:00 UTC,-74.00277,40.73384,-74.00990999999998,40.72586
425826,2014-09-12 06:01:01.0000001,2014-09-12 06:01:01 UTC,-73.969368,40.785149,-73.91012099999998,40.85787
908366,2011-12-10 18:15:12.0000005,2011-12-10 18:15:12 UTC,-73.971448,40.757656,-73.999999,40.743354
77848,2013-05-09 17:03:19.0000002,2013-05-09 17:03:19 UTC,-73.975279,40.765317,-73.953453,40.766904
918893,2009-03-12 13:43:46.0000002,2009-03-12 13:43:46 UTC,-73.98761999999998,40.752886,-73.975449,40.755021
359245,2011-07-05 05:46:16.0000001,2011-07-05 05:46:16 UTC,0.0,0.0,0.0,0.0
812118,2012-06-14 10:40:00.00000052,2012-06-14 10:40:00 UTC,-73.955865,40.78204,-73.965588,40.769325
154679,2013-07-21 16:11:50.0000004,2013-07-21 16:11:50 UTC,-73.97373499999998,40.763391,-73.98214300000002,40.774134
315801,2010-04-27 23:26:40.0000004,2010-04-27 23:26:40 UTC,0.0,0.0,0.0,0.0
964196,2011-12-21 12:09:00.000000160,2011-12-21 12:09:00 UTC,-74.01191700000003,40.714293,-73.983338,40.773473
707020,2014-02-04 13:31:00.000000105,2014-02-04 13:31:00 UTC,-73.973192,40.74828,-73.976457,40.741732
233835,2009-01-25 22:08:10.0000001,2009-01-25 22:08:10 UTC,-73.95581999999997,40.779265,-73.987291,40.77104600000001
